Time_s,TrueDisplacement_mm,PredictedDisplacement_mm,DisplacementError_mm,TrueCoilForce_N,PredictedCoilForce_N,CoilForceError_N,IsTrainingSample,IsValidationSample,IsTestingSample
0.1432,4.44171397610153,4.59694792329633,-0.15523394719479988,0.026913,0.02659847155122098,0.00031452844877901884,True,False,False
0.144,4.46417347491063,4.59694792329633,-0.13277444838570052,0.026464,0.02659847155122098,-0.00013447155122097917,True,False,False
0.1448,4.48625947414045,4.59694792329633,-0.11068844915588016,0.026028,0.02659847155122098,-0.0005704715512209815,True,False,False
0.1456,4.5078981344376,4.596947914859423,-0.08904978042182332,0.025605,0.02659847155122098,-0.0009934715512209813,True,False,False
0.1464,4.52901994220807,4.596947914859423,-0.06792797265135331,0.025196,0.02659847155122098,-0.001402471551220981,True,False,False
0.1472,4.54955977990995,4.59694792329633,-0.047388143386379866,0.024803,0.02659847155122098,-0.001795471551220982,True,False,False
0.148,4.56945696985401,4.59694792329633,-0.02749095344232,0.024427,0.02659847155122098,-0.00217147155122098,True,False,False
0.1488,4.58865529501307,4.59694792329633,-0.00829262828326005,0.024066,0.02659847155122098,-0.00253247155122098,True,False,False
0.1496,4.60710300014,4.59694792329633,0.01015507684367023,0.023723,0.02659847155122098,-0.0028754715512209796,True,False,False
0.1504,4.62475277620841,4.59694792329633,0.027804852912080236,0.023397,0.02659847155122098,-0.0032014715512209795,True,False,False
0.1512,4.64156173084497,4.59694792329633,0.04461380754863953,0.023089,0.02659847155122098,-0.003509471551220982,True,False,False
0.152,4.65749134704366,4.59694792329633,0.06054342374732968,0.022798,0.02659847155122098,-0.0038004715512209818,True,False,False
0.1528,4.67250743206254,4.59694792329633,0.07555950876620976,0.022527,0.02659847155122098,-0.004071471551220982,True,False,False
0.1536,4.68658005802263,4.59694792329633,0.08963213472629938,0.022273,0.02659847155122098,-0.0043254715512209795,True,False,False
0.1544,4.69968349537232,4.59694792329633,0.10273557207599016,0.022038,0.02659847155122098,-0.004560471551220982,True,False,False
0.1552,4.71179614006392,4.59694792329633,0.11484821676758994,0.021822,0.02659847155122098,-0.0047764715512209795,True,False,False
0.156,4.72290043501927,4.59694792329633,0.12595251172293942,0.021624,0.02659847155122098,-0.00497447155122098,True,False,False
0.1568,4.73298278624475,4.59694792329633,0.13603486294841982,0.021445,0.02659847155122098,-0.005153471551220982,True,False,False
0.1576,4.74203347379348,4.59694792329633,0.14508555049715,0.021285,0.02659847155122098,-0.005313471551220982,True,False,False
0.1584,4.7500465576625,4.59694792329633,0.15309863436617022,0.021144,0.02659847155122098,-0.005454471551220981,True,False,False
0.1592,4.75701977864831,4.59694792329633,0.16007185535197976,0.021021,0.02659847155122098,-0.005577471551220979,True,False,False
0.16,4.76295445416102,4.59694792329633,0.16600653086468942,0.020916,0.02659847155122098,-0.00568247155122098,True,False,False
0.1608,4.76785536900386,4.59694792329633,0.17090744570753014,0.02083,0.02659847155122098,-0.005768471551220979,True,False,False
0.1616,4.77173066115659,4.596947914859423,0.17478274629716672,0.020762,0.02659847155122098,-0.005836471551220981,True,False,False
0.1624,4.77459170264623,4.596947914859423,0.17764378778680712,0.020712,0.02659847155122098,-0.005886471551220979,True,False,False
0.1632,4.7764529756442,4.59694792329633,0.17950505234786984,0.02068,0.02659847155122098,-0.00591847155122098,True,False,False
0.164,4.77733194398594,4.59694792329633,0.18038402068961013,0.020664,0.02659847155122098,-0.005934471551220982,True,False,False
0.1648,4.7772489203661,4.59694792329633,0.18030099706976976,0.020666,0.02659847155122098,-0.00593247155122098,True,False,False
0.1656,4.77622692951492,4.59694792329633,0.1792790062185894,0.020684,0.02659847155122098,-0.00591447155122098,True,False,False
0.1664,4.77429156770818,4.59694792329633,0.1773436444118497,0.020718,0.02659847155122098,-0.00588047155122098,True,False,False
0.1672,4.77147085900199,4.59694792329633,0.17452293570566013,0.020767,0.02659847155122098,-0.00583147155122098,True,False,False
