Time_s,Current_A,TrueDisplacement_mm,PredictedDisplacement_mm,DisplacementError_mm,TrueCoilForce_N,PredictedCoilForce_N,CoilForceError_N,IsTrainingSample,IsTestingSample
0.188,0.2,4.51536916746139,4.468815887712439,0.046553279748951404,0.02546,0.026593375843365328,-0.001133375843365328,True,False
0.1888,0.2,4.50398502996253,4.468815887712439,0.03516914225009149,0.025681,0.026593375843365328,-0.000912375843365329,True,False
0.1896,0.2,4.49287865924689,4.468815887712439,0.024062771534451244,0.025898,0.026593375843365328,-0.000695375843365327,True,False
0.1904,0.2,4.48208452398343,4.468815887712439,0.013268636270991507,0.02611,0.026593375843365328,-0.00048337584336532666,True,False
0.1912,0.2,4.47163534865223,4.468815887712439,0.0028194609397909076,0.026317,0.026593375843365328,-0.0002763758433653278,True,False
0.192,0.2,4.46156201607181,4.468815887712439,-0.0072538716406285175,0.026517,0.026593375843365328,-7.637584336532902e-05,True,False
0.1928,0.2,4.45189347640121,4.468815887712439,-0.016922411311228736,0.02671,0.026593375843365328,0.00011662415663467318,True,False
0.1936,0.2,4.44265666324027,4.468815887712439,-0.026159224472168674,0.026895,0.026593375843365328,0.00030162415663467085,True,False
0.1944,0.2,4.43387641744029,4.468815887712439,-0.03493947027214883,0.027072,0.026593375843365328,0.0004786241566346709,True,False
0.1952,0.2,4.42557541921145,4.468815887712439,-0.04324046850098906,0.02724,0.026593375843365328,0.0006466241566346724,True,False
0.196,0.2,4.41777412907511,4.468815887712439,-0.05104175863732863,0.027399,0.026593375843365328,0.0008056241566346718,True,False
0.1968,0.2,4.41049073815731,4.468815887712439,-0.05832514955512913,0.027548,0.026593375843365328,0.0009546241566346717,True,False
0.1976,0.2,4.40374112825813,4.468815887712439,-0.0650747594543093,0.027686,0.026593375843365328,0.0010926241566346709,True,False
0.1984,0.2,4.39753884205968,4.468815887712439,-0.07127704565275916,0.027813,0.026593375843365328,0.001219624156634673,True,False
0.1992,0.2,4.39189506375632,4.4688159327792345,-0.0769208690229144,0.02793,0.026593375911575762,0.0013366240884242382,True,False
0.2,0.2,4.38681861030582,4.4688159327792345,-0.08199732247341451,0.028035,0.026593375911575762,0.0014416240884242391,True,False
0.2008,0.2,4.38231593341136,4.4688159327792345,-0.08649999936787456,0.028128,0.026593375911575762,0.0015346240884242385,True,False
0.2016,0.2,4.37839113225344,4.468815887712439,-0.09042475545899897,0.02821,0.026593375843365328,0.001616624156634671,True,False
0.2024,0.2,4.37504597690014,4.468815887712439,-0.09376991081229846,0.02828,0.026593375843365328,0.0016866241566346717,True,False
0.2032,0.2,4.37227994223416,4.468815887712439,-0.09653594547827904,0.028337,0.026593375843365328,0.0017436241566346732,True,False
0.204,0.2,4.37009025214883,4.468815887712439,-0.0987256355636088,0.028383,0.026593375843365328,0.0017896241566346706,True,False
0.2048,0.2,4.36847193368235,4.468815887712439,-0.10034395403008922,0.028417,0.026593375843365328,0.0018236241566346734,True,False
0.2056,0.2,4.36741788068157,4.468815887712439,-0.10139800703086888,0.028439,0.026593375843365328,0.001845624156634671,True,False
0.2064,0.2,4.36691892651541,4.468815887712439,-0.10189696119702862,0.028449,0.026593375843365328,0.0018556241566346707,True,False
0.2072,0.2,4.36696392529222,4.468815887712439,-0.10185196242021899,0.028448,0.026593375843365328,0.0018546241566346731,True,False
0.208,0.2,4.36753984097736,4.468815887712439,-0.10127604673507928,0.028436,0.026593375843365328,0.0018426241566346716,True,False
0.2088,0.2,4.36863184375648,4.468815887712439,-0.10018404395595848,0.028414,0.026593375843365328,0.0018206241566346704,True,False
0.2096,0.2,4.37022341294678,4.468815887712439,-0.0985924747656588,0.02838,0.026593375843365328,0.001786624156634671,True,False
0.2104,0.2,4.37229644572331,4.468815887712439,-0.09651944198912865,0.028337,0.026593375843365328,0.0017436241566346732,True,False
0.2112,0.2,4.37483137089988,4.468815887712439,-0.09398451681255882,0.028284,0.026593375843365328,0.0016906241566346722,True,False
0.212,0.2,4.37780726698502,4.468815887712439,-0.09100862072741922,0.028222,0.026593375843365328,0.0016286241566346726,True,False
0.2128,0.2,4.38120198372171,4.468815887712439,-0.08761390399072866,0.028151,0.026593375843365328,0.001557624156634671,True,False
0.2136,0.2,4.38499226631628,4.468815887712439,-0.08382362139615918,0.028073,0.026593375843365328,0.0014796241566346728,True,False
0.2144,0.2,4.38915388156554,4.468815887712439,-0.07966200614689889,0.027986,0.026593375843365328,0.0013926241566346725,True,False
0.2152,0.2,4.39366174510282,4.468815887712439,-0.07515414260961872,0.027893,0.026593375843365328,0.0012996241566346732,True,False
0.216,0.2,4.39849004900213,4.4688159327792345,-0.07032588377710436,0.027794,0.026593375911575762,0.0012006240884242375,True,False
0.2168,0.2,4.40361238900442,4.4688159327792345,-0.06520354377481485,0.027688,0.026593375911575762,0.001094624088424239,True,False
0.2176,0.2,4.40900189066157,4.4688159327792345,-0.05981404211766428,0.027578,0.026593375911575762,0.0009846240884242366,True,False
0.2184,0.2,4.41463133373044,4.468815887712439,-0.05418455398199917,0.027463,0.026593375843365328,0.0008696241566346734,True,False
0.2192,0.2,4.42047327419088,4.468815887712439,-0.048342613521558775,0.027344,0.026593375843365328,0.0007506241566346723,True,False
