time_s,measured_displacement_mm,predicted_displacement_mm,measured_force_N,predicted_force_N,displacement_error_mm,force_error_N
8.028,-0.049047947,-0.048083663,0.049496,0.049399,-0.00096428394,9.699911e-05
8.03,-0.027511954,-0.025038242,0.043377,0.043686666,-0.002473712,-0.00030966476
8.032,-0.012335062,-0.008960843,0.038684,0.039213516,-0.003374219,-0.0005295165
8.034,-0.006482959,-0.002614379,0.036366,0.036845215,-0.0038685799,-0.0004792139
8.036,-0.011507988,-0.007290721,0.036894,0.037273318,-0.004217267,-0.0003793165
8.038,-0.02645111,-0.0221529,0.040164,0.040559232,-0.00429821,-0.00039523095
8.04,-0.048410058,-0.043801427,0.045518,0.045809604,-0.004608631,-0.00029160455
8.042,-0.073071,-0.06774819,0.051873,0.05182954,-0.005322814,4.3459237e-05
8.044,-0.09484804,-0.0894618,0.057938,0.05766292,-0.0053862333,0.00027507916
8.046,-0.10974002,-0.10438454,0.062476,0.062280342,-0.0053554773,0.0001956597
8.048,-0.11497986,-0.1102103,0.064554,0.06452115,-0.0047695637,3.284961e-05
8.05,-0.10923004,-0.105921865,0.063741,0.06361365,-0.003308177,0.00012734532
8.052,-0.09376788,-0.09178805,0.060205,0.059802227,-0.0019798279,0.00040277466
8.054,-0.07155001,-0.070557356,0.05467,0.05425999,-0.0009926558,0.00041000918
8.056,-0.047060013,-0.046270728,0.048271,0.048239566,-0.0007892847,3.1434e-05
8.058,-0.025666118,-0.023903847,0.042313,0.042728253,-0.0017622709,-0.00041525438
8.06,-0.011183023,-0.008673191,0.03801,0.038617678,-0.0025098324,-0.0006076768
8.062,-0.0067294836,-0.0034593344,0.036238,0.036767796,-0.0032701492,-0.0005297959
8.064,-0.0130729675,-0.009550214,0.03736,0.03780178,-0.0035227537,-0.00044177845
8.066,-0.028903961,-0.025241137,0.04115,0.041602746,-0.0036628246,-0.0004527457
8.068,-0.05098605,-0.046868563,0.046837,0.04713212,-0.004117489,-0.00029512122
8.07,-0.07479894,-0.06985748,0.053264,0.053209107,-0.0049414635,5.4892153e-05
8.072,-0.09466994,-0.08976424,0.059111,0.05887956,-0.0049057007,0.00023143739
8.074,-0.10697007,-0.1021626,0.063176,0.0630534,-0.004807472,0.0001225993
8.076,-0.10930002,-0.10519445,0.064615,0.064592734,-0.004105568,2.2262335e-05
8.078,-0.100790024,-0.09819627,0.063128,0.062914945,-0.0025937557,0.0002130568
8.08,-0.08319986,-0.08188796,0.059021,0.05855036,-0.0013118982,0.00047063828
8.082,-0.059911013,-0.05942893,0.053144,0.05278297,-0.00048208237,0.00036102906
8.084,-0.036104918,-0.0351398,0.046709,0.046804722,-0.0009651184,-9.5721334e-05
8.086,-0.017318964,-0.014535904,0.041038,0.04156199,-0.00278306,-0.0005239919
8.088,-0.0062129498,-0.0028252602,0.037294,0.037951224,-0.0033876896,-0.00065722317
8.09,-0.0054496527,-0.001508832,0.036246,0.036812797,-0.0039408207,-0.00056679547
8.092,-0.015442014,-0.011204958,0.038111,0.038639545,-0.004237056,-0.0005285442
8.094,-0.034238935,-0.02978456,0.04251,0.04303872,-0.0044543743,-0.0005287193
8.096,-0.05814898,-0.053122878,0.048543,0.048829585,-0.005026102,-0.00028658658
8.098,-0.08186102,-0.07655263,0.054967,0.05490282,-0.0053083897,6.41793e-05
8.1,-0.09975505,-0.095203996,0.060455,0.060294278,-0.004551053,0.0001607202
8.102,-0.109240055,-0.10492802,0.063867,0.06385787,-0.0043120384,9.134412e-06
8.104,-0.10859001,-0.104944706,0.06449,0.064523265,-0.0036453009,-3.3266842e-05
8.106,-0.09745896,-0.095222116,0.062191,0.061976064,-0.002236843,0.00021493435
8.108,-0.07800996,-0.076973915,0.057449,0.057035606,-0.0010360479,0.00041339546
8.11,-0.05414796,-0.0536741,0.051251,0.05104446,-0.00047385693,0.00020654127
8.112,-0.030894041,-0.030012608,0.044882,0.045133606,-0.0008814335,-0.0002516061
8.114,-0.0132339,-0.011168003,0.039661,0.040239573,-0.002065897,-0.0005785711
8.116,-0.0043047667,-0.0015619993,0.036665,0.037268728,-0.0027427673,-0.000603728
8.118,-0.0062799454,-0.0028812885,0.036516,0.037005942,-0.0033986568,-0.00048994273
8.12,-0.01867783,-0.015020013,0.039247,0.03972773,-0.0036578178,-0.0004807301
8.122,-0.03893614,-0.034946203,0.044295,0.044724457,-0.003989935,-0.0004294552
8.124,-0.06293309,-0.058215737,0.050619,0.050743647,-0.00471735,-0.00012464821
8.126,-0.085528016,-0.080178976,0.056906,0.056747656,-0.00534904,0.00015834346
8.128,-0.10194993,-0.09653032,0.061845,0.06171597,-0.005419612,0.00012902915
8.13,-0.10920012,-0.10416639,0.0644,0.06445561,-0.0050337315,-5.5611134e-05
8.132,-0.105559945,-0.101899385,0.064032,0.06405299,-0.0036605597,-2.0988286e-05
8.134,-0.091995,-0.08966637,0.060816,0.060561497,-0.0023286343,0.00025450438
8.136,-0.07120788,-0.069947004,0.055427,0.055087082,-0.0012608767,0.00033991784
8.138,-0.047570944,-0.04661405,0.048995,0.04896452,-0.00095689297,3.0480325e-05
8.14,-0.026696086,-0.024625897,0.042863,0.043258823,-0.0020701885,-0.00039582327
8.142,-0.012457967,-0.009519458,0.038307,0.0389073,-0.002938509,-0.00060030073
8.144,-0.007903457,-0.0043007135,0.036276,0.03680394,-0.0036027431,-0.00052793697
8.146,-0.01421392,-0.010230064,0.037196,0.03761895,-0.0039838552,-0.00042295083
8.148,-0.030132055,-0.026006818,0.040878,0.041302804,-0.0041252375,-0.0004248023
8.15,-0.052469015,-0.047938585,0.046557,0.046838757,-0.00453043,-0.00028175488
8.152,-0.07670295,-0.07138896,0.053051,0.052995875,-0.0053139925,5.512312e-05
8.154,-0.09656894,-0.09183812,0.058997,0.05877242,-0.0047308207,0.00022458285
8.156,-0.10914004,-0.10426307,0.063147,0.063047215,-0.0048769712,9.9785626e-05
8.158,-0.11176002,-0.10754764,0.06462,0.06464587,-0.0042123795,-2.5868416e-05
8.16,-0.10362995,-0.1008178,0.063103,0.06295601,-0.0028121471,0.00014698505
8.162,-0.08641994,-0.08489132,0.058914,0.0585181,-0.0015286207,0.00039589778
8.164,-0.06354582,-0.06285262,0.05294,0.05265299,-0.000693202,0.00028701127
8.166,-0.040259123,-0.039061785,0.046439,0.046592973,-0.0011973381,-0.0001539737
8.168,-0.022109866,-0.019095302,0.040779,0.041320674,-0.0030145645,-0.00054167584
8.17,-0.011734962,-0.008137822,0.037143,0.037768453,-0.0035971403,-0.0006254539
8.172,-0.0117019415,-0.007599473,0.036297,0.036784593,-0.0041024685,-0.00048759207
8.174,-0.022269964,-0.017924547,0.03842,0.038833972,-0.004345417,-0.00041397288
8.176,-0.04130602,-0.03678155,0.043071,0.0434547,-0.0045244694,-0.00038369745
8.178,-0.06495595,-0.05988562,0.049274,0.049415432,-0.0050703287,-0.00014143065
8.18,-0.087739825,-0.08250618,0.055726,0.05556006,-0.0052336454,0.00016593933
8.182,-0.104150176,-0.09975016,0.061061,0.060853556,-0.004400015,0.00020744279
8.184,-0.111119986,-0.10770798,0.064144,0.06408728,-0.0034120083,5.672127e-05
8.186,-0.107910156,-0.10519171,0.064319,0.0642301,-0.0027184486,8.890033e-05
8.188,-0.09478593,-0.09318662,0.061544,0.061169446,-0.0015993118,0.0003745556
8.19,-0.07392812,-0.07351005,0.056411,0.05593227,-0.00041806698,0.00047873333
8.192,-0.04949498,-0.04955995,0.05001,0.049878843,6.496906e-05,0.0001311563
8.194,-0.02642703,-0.026147008,0.043697,0.044085808,-0.00028002262,-0.00038880855
8.196,-0.00938344,-0.008246541,0.038806,0.039492548,-0.001136899,-0.00068654865
8.198,-0.001762867,0.00019705296,0.03637,0.03702251,-0.00195992,-0.00065250695
8.2,-0.004992485,-0.0025746822,0.036905,0.037426397,-0.0024178028,-0.00052139536
8.202,-0.018226027,-0.015558004,0.040299,0.04080701,-0.002668023,-0.0005080104
8.204,-0.03865397,-0.035372972,0.045838,0.046239667,-0.0032809973,-0.00040166825
8.206,-0.061815023,-0.057562232,0.052352,0.052432887,-0.0042527914,-8.088723e-05
8.208,-0.08255088,-0.07748854,0.058457,0.05833678,-0.0050623417,0.00012021884
8.21,-0.09646797,-0.09114361,0.06285,0.062840715,-0.0053243637,9.283423e-06
8.212,-0.100630164,-0.095953345,0.064587,0.064735696,-0.004676819,-0.00014869869
8.214,-0.09415603,-0.09080505,0.063294,0.06330898,-0.0033509731,-1.4975667e-05
8.216,-0.07852197,-0.07645619,0.059246,0.05899006,-0.0020657778,0.00025593862
8.218,-0.057042003,-0.055826545,0.053312,0.053096116,-0.0012154579,0.0002158843
8.22,-0.034410954,-0.03323376,0.04676,0.046929,-0.0011771917,-0.00016900152
8.222,-0.015544057,-0.013751149,0.040988,0.041525725,-0.0017929077,-0.000537727
8.224,-0.00457108,-0.0019631386,0.037222,0.037850782,-0.0026079416,-0.0006287806
8.226,-0.0039515495,-0.0007879734,0.036266,0.036779404,-0.0031635761,-0.0005134046
8.228,-0.01394999,-0.010556698,0.038326,0.038789663,-0.0033932924,-0.00046366453
8.23,-0.03257799,-0.028917432,0.042966,0.043413624,-0.0036605597,-0.00044762343
8.232,-0.05600798,-0.05169463,0.049201,0.049400207,-0.0043133497,-0.00019920617
8.234,-0.07875705,-0.07415569,0.0557,0.05559561,-0.0046013594,0.000104390085
8.236,-0.09526706,-0.09139252,0.061068,0.060962748,-0.0038745403,0.00010525063
8.238,-0.102430105,-0.09944892,0.064147,0.06427951,-0.002981186,-0.00013250858
8.24,-0.099527836,-0.09710443,0.064273,0.06448518,-0.0024234056,-0.00021217763
8.242,-0.08682907,-0.08536732,0.061414,0.061405726,-0.0014617443,8.27387e-06
8.244,-0.06658304,-0.06607461,0.056187,0.056022204,-0.0005084276,0.00016479567
8.246,-0.04299414,-0.042755485,0.049721,0.049752414,-0.000238657,-3.1415373e-05
8.248,-0.022109866,-0.020324945,0.043405,0.04378646,-0.0017849207,-0.00038145855
8.25,-0.007622719,-0.004844427,0.038593,0.039141625,-0.0027782917,-0.0005486235
8.252,-0.0025424957,0.0008119345,0.036315,0.036770627,-0.0033544302,-0.00045562536
8.254,-0.008367896,-0.0045927763,0.037062,0.037391335,-0.0037751198,-0.0003293343
8.256,-0.023968935,-0.020039082,0.040678,0.041001048,-0.0039298534,-0.00032304972
8.258,-0.046206117,-0.0418725,0.04639,0.046587087,-0.0043336153,-0.00019708648
8.26,-0.070531964,-0.065404296,0.052973,0.052865632,-0.0051276684,0.00010736659
8.262,-0.091431856,-0.08603299,0.05901,0.058781993,-0.0053988695,0.00022800639
8.264,-0.10501003,-0.0994935,0.063193,0.06317656,-0.005516529,1.6443431e-05
8.266,-0.10842013,-0.10375357,0.064611,0.06482508,-0.004666567,-0.00021407753
8.268,-0.10148001,-0.09779346,0.062953,0.06308279,-0.0036865473,-0.00012978911
8.27,-0.086272836,-0.08307493,0.058581,0.058479242,-0.0031979084,0.000101756305
8.272,-0.065346,-0.0631274,0.052443,0.052386932,-0.002218604,5.6069344e-05
8.274,-0.044281006,-0.041478395,0.045872,0.046130188,-0.0028026104,-0.0002581887
8.276,-0.028586864,-0.024027944,0.040288,0.040791206,-0.004558921,-0.00050320476
8.278,-0.02073586,-0.015826225,0.036897,0.037360713,-0.0049096346,-0.00046371296
8.28,-0.023211956,-0.017956138,0.036431,0.036692366,-0.0052558184,-0.00026136637
8.282,-0.035839915,-0.030620933,0.038996,0.03915237,-0.0052189827,-0.00015636906
8.284,-0.056263924,-0.050993443,0.04404,0.044130094,-0.005270481,-9.0096146e-05
8.286,-0.08036804,-0.0746541,0.050477,0.050321203,-0.0057139397,0.00015579909
8.288,-0.103189945,-0.09681487,0.056913,0.056534667,-0.0063750744,0.00037833303
8.29,-0.11998987,-0.11333549,0.061949,0.06162792,-0.0066543818,0.00032107905
8.292,-0.12726986,-0.12123966,0.06448,0.064322114,-0.006030202,0.00015788525
8.294,-0.12353003,-0.11896932,0.06395,0.063691765,-0.004560709,0.00025823712
8.296,-0.109760046,-0.10677433,0.060473,0.05994716,-0.0029857159,0.0005258396
8.298,-0.08881605,-0.087161064,0.054811,0.054356743,-0.0016549826,0.00045425817
8.3,-0.065248966,-0.06405842,0.048201,0.048249155,-0.0011905432,-4.8156828e-05
8.302,-0.044831872,-0.042500377,0.042085,0.042652242,-0.0023314953,-0.0005672425
8.304,-0.031505823,-0.028116822,0.03779,0.03852839,-0.003389001,-0.0007383898
8.306,-0.027834058,-0.023895621,0.03625,0.036799632,-0.0039384365,-0.00054963306
8.308,-0.034731984,-0.030489326,0.037803,0.038112562,-0.0042426586,-0.00030956045
8.31,-0.050503016,-0.046219945,0.042112,0.042315595,-0.0042830706,-0.00020359457
8.312,-0.07155907,-0.066957116,0.048243,0.048266526,-0.0046019554,-2.3525208e-05
8.314,-0.09256005,-0.08785272,0.054859,0.054607783,-0.0047073364,0.00025121868
8.316,-0.10773003,-0.10391486,0.060511,0.06014759,-0.003815174,0.00036340952
8.318,-0.114519835,-0.11095798,0.063956,0.063609764,-0.0035618544,0.00034623593
8.32,-0.11115003,-0.108450174,0.064431,0.063899964,-0.002699852,0.0005310327
8.322,-0.097939014,-0.096473336,0.061828,0.06093796,-0.0014656782,0.0008900389
8.324,-0.076702,-0.07691097,0.056721,0.05586761,0.00020897388,0.0008533895
8.326,-0.051662922,-0.052689075,0.050233,0.050021067,0.0010261536,0.00021193177
8.328,-0.028072953,-0.028597116,0.043789,0.044375792,0.00052416325,-0.0005867928
8.33,-0.011054039,-0.009950876,0.038798,0.039848253,-0.0011031628,-0.0010502525
8.332,-0.0032480955,-0.0012655258,0.036353,0.037397083,-0.0019825697,-0.0010440834
8.334,-0.006408453,-0.0036239624,0.036988,0.037834715,-0.0027844906,-0.0008467138
8.336,-0.019497156,-0.016338587,0.040568,0.041320518,-0.0031585693,-0.0007525161
8.338,-0.039437056,-0.03575504,0.04631,0.04692214,-0.0036820173,-0.0006121397
8.34,-0.061684847,-0.05710137,0.052956,0.0532417,-0.004583478,-0.00028569996
8.342,-0.08072698,-0.075730205,0.059044,0.059110254,-0.0049967766,-6.625429e-05
8.344,-0.09261298,-0.08743858,0.063227,0.06332917,-0.0051743984,-0.00010216981
8.346,-0.09453094,-0.09023702,0.064575,0.06466808,-0.0042939186,-9.30801e-05
8.348,-0.08639014,-0.08321321,0.062785,0.062575534,-0.0031769276,0.00020946562
8.35,-0.069599986,-0.06792295,0.058253,0.057793558,-0.0016770363,0.00045944378
8.352,-0.04787302,-0.04710996,0.051987,0.05176907,-0.00076305866,0.00021792948
8.354,-0.02622497,-0.02529955,0.045372,0.04572414,-0.0009254217,-0.0003521368
8.356,-0.009792447,-0.0077239275,0.039869,0.04065641,-0.0020685196,-0.0007874109
8.358,-0.0019657612,0.00096297264,0.036689,0.037553467,-0.0029287338,-0.0008644685
8.36,-0.0049949884,-0.0012230873,0.036536,0.03727979,-0.0037719011,-0.00074378774
8.362,-0.018381,-0.014206886,0.039446,0.04015128,-0.0041741133,-0.0007052794
8.364,-0.039423943,-0.03482139,0.044782,0.04540663,-0.0046025515,-0.0006246269
8.366,-0.06380892,-0.058404446,0.051369,0.051677216,-0.0054044724,-0.00030821562
8.368,-0.085369945,-0.08017087,0.057748,0.057801723,-0.0051990747,-5.372241e-05
8.37,-0.100409985,-0.09497547,0.062501,0.062628955,-0.005434513,-0.00012795627
8.372,-0.1059401,-0.100984335,0.064567,0.064871445,-0.0049557686,-0.00030444562
8.374,-0.100630164,-0.097138405,0.06348,0.06368233,-0.0034917593,-0.00020233542
8.376,-0.085904956,-0.08381379,0.059481,0.059396606,-0.0020911694,8.439273e-05
8.378,-0.06505215,-0.06392467,0.053466,0.053375356,-0.0011274815,9.064376e-05
8.38,-0.042822957,-0.041806936,0.046776,0.04702474,-0.0010160208,-0.00024874136
8.382,-0.025007129,-0.022624373,0.040898,0.04146571,-0.0023827553,-0.0005677119
8.384,-0.015789032,-0.011828661,0.037137,0.037727714,-0.003960371,-0.00059071183
8.386,-0.016587973,-0.012339711,0.036329,0.03672713,-0.0042482615,-0.00039812922
8.388,-0.027677894,-0.023362756,0.038654,0.038932152,-0.004315138,-0.00027815253
8.39,-0.046971083,-0.04247129,0.043602,0.043820247,-0.004499793,-0.00021824613
8.392,-0.070399046,-0.065365195,0.050076,0.05006488,-0.0050338507,1.11199915e-05
8.394,-0.0927279,-0.087154746,0.056634,0.05639613,-0.0055731535,0.00023787096
8.396,-0.10808003,-0.10336566,0.061809,0.061633885,-0.00471437,0.00017511472
8.398,-0.114359975,-0.109914064,0.064438,0.06446019,-0.0044459105,-2.2187829e-05
8.4,-0.10997009,-0.10670793,0.063925,0.06389258,-0.0032621622,3.2417476e-05
8.402,-0.09558606,-0.093937755,0.060384,0.060088035,-0.0016483068,0.00029596686
8.404,-0.074331045,-0.0738188,0.054612,0.05433787,-0.0005122423,0.0002741292
8.406,-0.05079198,-0.050581098,0.047906,0.0480535,-0.00021088123,-0.00014749914
8.408,-0.030550003,-0.029309034,0.041767,0.04234942,-0.0012409687,-0.00058241934
8.41,-0.017475843,-0.015399218,0.037566,0.03825349,-0.0020766258,-0.00068749115
8.412,-0.014572978,-0.011665702,0.036242,0.036726646,-0.0029072762,-0.00048464537
8.414,-0.022258043,-0.019067883,0.038092,0.0383809,-0.0031901598,-0.0002889
8.416,-0.03869903,-0.035337567,0.042706,0.04292175,-0.0033614635,-0.00021575019
8.418,-0.060114026,-0.056238174,0.049054,0.049087286,-0.0038758516,-3.328547e-05
8.42,-0.080971956,-0.076878786,0.055713,0.05551251,-0.00409317,0.0002004914
8.422,-0.09560406,-0.09226704,0.061183,0.06099003,-0.0033370256,0.00019297004
8.424,-0.10089016,-0.098457575,0.064225,0.06420027,-0.0024325848,2.4735928e-05
8.426,-0.09615207,-0.09438479,0.064149,0.064069286,-0.0017672777,7.971376e-05
8.428,-0.081857085,-0.08121443,0.060969,0.060608342,-0.0006426573,0.00036065653
8.43,-0.06047499,-0.06098056,0.055404,0.055040784,0.0005055666,0.0003632158
8.432,-0.036430955,-0.03729272,0.048714,0.04879918,0.00086176395,-8.517876e-05
8.434,-0.015276909,-0.01513052,0.042406,0.04300966,-0.00014638901,-0.00060366094
8.436,-0.0010387897,4.4584274e-05,0.037898,0.03870662,-0.001083374,-0.00080861896
8.438,0.0029416084,0.0051373243,0.036205,0.036886394,-0.002195716,-0.00068139285
8.44,-0.003979206,-0.0012568235,0.037708,0.0382393,-0.0027223825,-0.0005313009
8.442,-0.020179987,-0.017115831,0.042074,0.04256653,-0.0030641556,-0.0004925318
8.444,-0.04203391,-0.038320303,0.04832,0.048637617,-0.0037136078,-0.00031761825
8.446,-0.064134,-0.059974313,0.05504,0.055084184,-0.004159689,-4.418567e-05
8.448,-0.08063102,-0.07705271,0.060709,0.060746167,-0.0035783052,-3.716722e-05
8.45,-0.088189006,-0.085339546,0.064037,0.06432654,-0.0028494596,-0.000289537
8.452,-0.085838914,-0.08353567,0.064264,0.06466225,-0.0023032427,-0.00039824843
8.454,-0.073897004,-0.072517276,0.061336,0.06151678,-0.0013797283,-0.00018078089
8.456,-0.05462396,-0.054210424,0.055919,0.05593384,-0.00041353703,-1.4841557e-05
8.458,-0.032325983,-0.032159448,0.049248,0.04944605,-0.00016653538,-0.00019805133
8.46,-0.012709141,-0.0113732815,0.042838,0.043346204,-0.0013358593,-0.0005082041
8.462,7.688999e-05,0.0024747849,0.03814,0.03875263,-0.0023978949,-0.00061263144
8.464,0.003005147,0.0061733723,0.03622,0.036690243,-0.0031682253,-0.0004702434
8.466,-0.0050046444,-0.0013471842,0.037514,0.037855737,-0.0036574602,-0.00034173578
8.468,-0.022398949,-0.018486023,0.041733,0.042056568,-0.0039129257,-0.00032356754
8.47,-0.045614004,-0.041157365,0.047926,0.0480785,-0.0044566393,-0.00015249848
8.472,-0.069272995,-0.064450145,0.054686,0.054579463,-0.00482285,0.00010653585
8.474,-0.08741903,-0.08327389,0.060473,0.060407173,-0.0041451454,6.582588e-05
8.476,-0.09729004,-0.0932374,0.063962,0.06425868,-0.004052639,-0.00029668212
8.478,-0.09711504,-0.09360075,0.064351,0.06491636,-0.0035142899,-0.0005653575
8.48,-0.08673096,-0.084450245,0.061547,0.062013954,-0.0022807121,-0.00046695396
8.482,-0.06864512,-0.06726849,0.056194,0.056467406,-0.0013766289,-0.0002734065
8.484,-0.047129035,-0.04594052,0.049521,0.049836732,-0.0011885166,-0.00031573325
8.486,-0.028355956,-0.025547862,0.043055,0.04352177,-0.002808094,-0.0004667677
8.488,-0.016067028,-0.012286067,0.038269,0.038710363,-0.003780961,-0.00044136494
8.49,-0.013208032,-0.008960724,0.036255,0.036450155,-0.004247308,-0.00019515678
8.492,-0.02104795,-0.016542077,0.037476,0.037447408,-0.0045058727,2.8591603e-05
8.494,-0.03810513,-0.03359413,0.041657,0.041556753,-0.0045109987,0.00010024756
8.496,-0.06085384,-0.056056023,0.047847,0.047603264,-0.0047978163,0.00024373457
8.498,-0.083912015,-0.078986526,0.054634,0.054193337,-0.0049254894,0.0004406646
8.5,-0.1013,-0.09724426,0.060458,0.060101874,-0.0040557384,0.00035612658
8.502,-0.110329986,-0.10642493,0.063979,0.06397723,-0.003905058,1.7732382e-06
8.504,-0.10915995,-0.10590708,0.06438,0.06459634,-0.003252864,-0.00021634251
8.506,-0.098181844,-0.095762014,0.061566,0.06165421,-0.0024198294,-8.821115e-05
8.508,-0.07929504,-0.07804704,0.056187,0.056164116,-0.001248002,2.2884458e-05
8.51,-0.056875944,-0.055990696,0.049485,0.0496716,-0.0008852482,-0.00018659979
8.512,-0.03713405,-0.0347085,0.043004,0.04349328,-0.0024255514,-0.0004892796
8.514,-0.023846984,-0.020417094,0.038229,0.038770683,-0.0034298897,-0.0005416833
8.516,-0.01996088,-0.015994668,0.036258,0.036546107,-0.0039662123,-0.0002881065
8.518,-0.026723027,-0.022455096,0.037545,0.037553158,-0.004267931,-8.158386e-06
8.52,-0.04261899,-0.0383507,0.041798,0.04169374,-0.0042682886,0.0001042597
8.522,-0.064092994,-0.05956292,0.048042,0.047803983,-0.004530072,0.00023801625
8.524,-0.08572984,-0.08110607,0.054842,0.054422986,-0.0046237707,0.0004190132
8.526,-0.10159004,-0.09784341,0.060626,0.06025597,-0.0037466288,0.00037002936
8.528,-0.10903001,-0.105480075,0.064052,0.063925594,-0.0035499334,0.00012640655
8.53,-0.10632002,-0.103497386,0.06432,0.064243324,-0.0028226376,7.6673925e-05
8.532,-0.09395683,-0.09210992,0.061364,0.06106325,-0.0018469095,0.00030075014
8.534,-0.07392204,-0.07345128,0.055873,0.055558074,-0.00047075748,0.00031492487
8.536,-0.050683975,-0.050707817,0.049121,0.0492326,2.3841858e-05,-0.00011159852
8.538,-0.03055191,-0.028963208,0.042674,0.04328137,-0.0015887022,-0.0006073676
8.54,-0.017151117,-0.014485836,0.03802,0.038792823,-0.0026652813,-0.00077282265
8.542,-0.01336813,-0.01000762,0.036232,0.036803,-0.0033605099,-0.0005710013
8.544,-0.02031684,-0.016489267,0.037728,0.03803871,-0.0038275719,-0.00031070784
8.546,-0.03633797,-0.032344103,0.042164,0.042366736,-0.003993869,-0.00020273402
8.548,-0.057749152,-0.05333066,0.048517,0.04856254,-0.0044184923,-4.5541674e-05
8.55,-0.07903898,-0.07442558,0.055316,0.055149212,-0.0046133995,0.0001667887
8.552,-0.09435713,-0.09052241,0.060979,0.060828328,-0.0038347244,0.00015067309
8.554,-0.10044992,-0.097504616,0.06418,0.06422004,-0.002945304,-4.003942e-05
8.556,-0.09647894,-0.094266534,0.064168,0.06417838,-0.0022124052,-1.0378659e-05
8.558,-0.08294296,-0.08189404,0.060945,0.06068187,-0.0010489225,0.00026313215
8.56,-0.06230998,-0.062480807,0.055263,0.05500291,0.00017082691,0.00026009232
8.562,-0.039073825,-0.039637208,0.048451,0.048639253,0.0005633831,-0.00018825382
8.564,-0.01886487,-0.018405199,0.042097,0.042774104,-0.00045967102,-0.00067710504
8.566,-0.005699277,-0.00429976,0.037676,0.038501307,-0.0013995171,-0.00082530826
8.568,-0.0028336048,-0.000341177,0.036218,0.036852766,-0.0024924278,-0.0006347671
8.57,-0.010727167,-0.007746935,0.038063,0.03849989,-0.0029802322,-0.00043689087
8.572,-0.027511954,-0.02422309,0.042786,0.04314988,-0.003288865,-0.00036388263
8.574,-0.049325943,-0.045404077,0.049288,0.04947214,-0.0039218664,-0.00018413737
8.576,-0.07095599,-0.066286206,0.056056,0.056026466,-0.0046697855,2.9534101e-05
8.578,-0.086376905,-0.0822531,0.061502,0.061547346,-0.004123807,-4.534796e-05
8.58,-0.09327698,-0.089105725,0.064346,0.06464964,-0.0041712523,-0.00030364096
8.582,-0.089756966,-0.08666134,0.063913,0.06424092,-0.0030956268,-0.00032791495
8.584,-0.07661402,-0.07489169,0.060304,0.06038046,-0.0017223358,-7.645786e-05
8.586,-0.056846023,-0.056172132,0.054369,0.0543935,-0.0006738901,-2.4501234e-05
8.588,-0.035145044,-0.0346483,0.047506,0.0478342,-0.0004967451,-0.00032819808
8.59,-0.017377019,-0.015531421,0.041324,0.041961886,-0.0018455982,-0.0006378852
8.592,-0.008035302,-0.004445076,0.03727,0.037915904,-0.0035902262,-0.00064590573
8.594,-0.008991361,-0.0046715736,0.036294,0.036710635,-0.004319787,-0.00041663647
8.596,-0.020131946,-0.015841842,0.038627,0.038883157,-0.004290104,-0.0002561584
8.598,-0.03971398,-0.035032988,0.043728,0.043915242,-0.004680991,-0.00018724054
8.6,-0.063614964,-0.05815828,0.050404,0.05038947,-0.005456686,1.4532357e-05
8.602,-0.085433125,-0.08022976,0.057088,0.056916747,-0.0052033663,0.0001712516
8.604,-0.10078001,-0.095689535,0.062204,0.062205084,-0.005090475,-1.0840595e-06
8.606,-0.10692012,-0.1020869,0.064539,0.06484627,-0.0048332214,-0.0003072694
8.608,-0.10222006,-0.09879935,0.063536,0.063857555,-0.0034207106,-0.00032155216
8.61,-0.08805704,-0.08603144,0.059431,0.059527207,-0.0020256042,-9.620562e-05
8.612,-0.067778945,-0.066707134,0.053198,0.05330157,-0.0010718107,-0.00010357052
8.614,-0.04627216,-0.045254588,0.046314,0.046715483,-0.0010175705,-0.000401482
8.616,-0.028645992,-0.02697301,0.040401,0.041020483,-0.0016729832,-0.00061948225
8.618,-0.01908493,-0.01657641,0.036852,0.037356418,-0.002508521,-0.0005044192
8.62,-0.01985097,-0.016839743,0.036505,0.036692306,-0.0030112267,-0.0001873076
8.622,-0.030737162,-0.027617574,0.039443,0.03943014,-0.003119588,1.2859702e-05
8.624,-0.049359918,-0.045870185,0.044979,0.044868343,-0.0034897327,0.00011065602
8.626,-0.07133901,-0.06705201,0.051807,0.051519465,-0.0042870045,0.00028753653
8.628,-0.091253996,-0.08623052,0.058313,0.05796223,-0.0050234795,0.0003507696
8.63,-0.104249835,-0.09912145,0.062951,0.062824115,-0.0051283836,0.00012688339
8.632,-0.107360005,-0.10295069,0.064611,0.064701915,-0.004409313,-9.0911984e-05
8.634,-0.09983301,-0.096871495,0.062894,0.0628654,-0.0029615164,2.8602779e-05
8.636,-0.083440065,-0.08193445,0.058209,0.058009174,-0.0015056133,0.00019982457
8.638,-0.061944008,-0.06133747,0.051675,0.051702313,-0.00060653687,-2.7313828e-05
8.64,-0.040593028,-0.039715886,0.044847,0.045341626,-0.00087714195,-0.0004946254
8.642,-0.024587989,-0.022543073,0.039344,0.04009373,-0.0020449162,-0.0007497296
8.644,-0.017371178,-0.014445305,0.036471,0.03707488,-0.0029258728,-0.000603877
8.646,-0.02085507,-0.017259955,0.03691,0.037192203,-0.0035951138,-0.00028220192
8.648,-0.034118176,-0.030342221,0.040561,0.040663153,-0.0037759542,-0.000102151185
